Molecule ChEMBL ID,Smiles,Molecular Weight,#RO5 Violations,Standard Type,Standard Value,Standard Units,Bioactivity Class
CHEMBL3622074,N#CC1(c2cc(Cn3cncn3)cc(Sc3ccc(OS(N)(=O)=O)c(Cl)c3)c2)CCC1,475.98,0.0,IC50,97.05,nM,Active
CHEMBL5398997,N#Cc1ccc(N(Cc2ccc3c(Cl)c(O)ccc3c2)n2cnnc2)cc1,375.82,0.0,IC50,3.802,nM,Active
CHEMBL5412425,N#Cc1ccc(N(CCc2coc3cc(O)ccc23)n2cnnc2)cc1,345.36,0.0,IC50,1.5,nM,Active
CHEMBL3818343,N#Cc1ccc(C(Cc2ccc(OS(N)(=O)=O)c(Br)c2)n2cncn2)cc1,448.3,0.0,IC50,0.871,nM,Active
CHEMBL5413153,NS(=O)(=O)Oc1ccc(CC(c2ccc(Cl)cc2)n2cncn2)cc1Br,457.74,0.0,IC50,1.4,nM,Active
CHEMBL5406734,N#Cc1ccc(C(Cc2ccc(O)c(Br)c2)n2cncn2)cc1,369.22,0.0,IC50,0.2099,nM,Active
CHEMBL5436996,N#Cc1ccc(C(CCc2ccc(O)cc2)n2cncn2)cc1,304.35,0.0,IC50,0.16,nM,Active
CHEMBL5413848,N#Cc1ccc(N(Cc2ccc(O)c(C(F)F)c2)n2ccnc2)cc1,340.33,0.0,IC50,1.5,nM,Active
CHEMBL88233,COc1ccc2c(c1)CCC(Cc1ccncc1)C2=O,267.33,0.0,IC50,3303.7,nM,Inactive
CHEMBL5416052,CC(C)(C)[C@H]1CC[C@H](OC(=O)Cc2ccncc2)CC1,275.39,0.0,IC50,309.74,nM,Intermediate
CHEMBL5421275,CC1(C)[C@H]2CC[C@]1(C)[C@H](OC(=O)Cc1ccncc1)C2,273.38,0.0,IC50,97.05,nM,Active
CHEMBL5394232,C1=NC=NC1C(c1ccccc1)c1ccccc1,234.3,0.0,IC50,25003.45,nM,Inactive
CHEMBL421149,N#Cc1ccc(Cn2ccnc2)c2oc3ccccc3c(=O)c12,301.31,0.0,IC50,42.95,nM,Active
CHEMBL5434837,COc1ccc2c(c1)OC(c1ccc(OC)c(O)c1)CC2=O,300.31,0.0,IC50,6194.41,nM,Inactive
CHEMBL5417396,COc1ccc2c(c1)OC(c1ccc(OC)c(OC)c1OC)CC2=O,344.36,0.0,IC50,4797.33,nM,Inactive
CHEMBL54803,c1cc(CCn2ccnc2)c2cccnc2c1,223.28,0.0,IC50,349.95,nM,Intermediate
CHEMBL358214,CCCCOc1ccc(-n2ccnc2C)cc1,230.31,0.0,IC50,769.13,nM,Intermediate
CHEMBL422858,CCCCOc1ccc(-c2cc(C)no2)cc1,231.29,0.0,IC50,6067.36,nM,Inactive
CHEMBL325461,C[C@@H](OC(=O)C12CC3CC(CC(C3)C1)C2)c1cccnc1,285.39,0.0,IC50,4602.57,nM,Inactive
CHEMBL5434047,OC(c1cn(Cc2ccccc2F)c2ccccc12)n1ccnc1,321.36,0.0,IC50,1.581,nM,Active
CHEMBL223176,O=C(c1ccccc1)c1ccc(Cn2ccnc2)cc1,262.31,0.0,IC50,252.0,nM,Intermediate
CHEMBL9298,N#Cc1ccc(C2CCCc3cncn32)cc1,223.28,0.0,IC50,30.0,nM,Active
CHEMBL206283,CC1=C(c2cccnc2)CCc2ccccc21,221.3,0.0,IC50,6045.0,nM,Inactive
CHEMBL463168,Oc1ccc([C@@H]2CCc3ccc(O)cc3O2)cc1,242.27,0.0,IC50,40.0,ug.mL-1,Active
CHEMBL456062,CC(C)=CCc1cc([C@@H]2CCc3ccc(O)cc3O2)ccc1O,310.39,0.0,IC50,40.0,ug.mL-1,Active
CHEMBL457680,CC(C)=CCc1cc(C2CC(=O)c3c(O)cc(O)cc3O2)ccc1O,340.38,0.0,IC50,400.0,nM,Intermediate
CHEMBL458188,CC(C)=CCc1c(O)cc(O)cc1-c1cc2ccc(O)cc2o1,310.35,0.0,IC50,31100.0,nM,Inactive
CHEMBL405881,O=[N+]([O-])c1ccc(S(=O)(=O)Nc2ccc([N+](=O)[O-])cc2OCc2ccccc2)cc1,429.41,0.0,IC50,2170.0,nM,Inactive
CHEMBL220792,CN(c1ccc([N+](=O)[O-])cc1OCc1ccc(Cl)cc1)S(C)(=O)=O,370.81,0.0,IC50,2400.0,nM,Inactive
CHEMBL97542,O=C1CC(c2ccccc2)Oc2cc(O)ccc21,240.26,0.0,IC50,3800.0,nM,Inactive
CHEMBL256407,COc1ccc2c(c1)OC(c1cccc(O)c1)CC2=O,270.28,0.0,IC50,3500.0,nM,Inactive
CHEMBL302530,CC12CCC3C(C(=O)C=C4C=CCCC43CO)C1CCC2=O,300.4,0.0,IC50,60000.0,nM,Inactive
CHEMBL176009,Cc1cccc2c1CC/C2=C/c1cccnc1,221.3,0.0,IC50,12630.0,nM,Inactive
CHEMBL151212,CCC1(c2ccc(N)cc2)CC(=O)NC1=O,218.26,0.0,IC50,8400.0,nM,Inactive
CHEMBL4454575,C=CC[C@@H]1CC2=C(O)C(=O)CC[C@]2(C)[C@H]2CC[C@]3(C)C(=O)CC[C@H]3[C@H]12,342.48,0.0,IC50,110.0,nM,Intermediate
CHEMBL3264679,COc1cc2c(cc1OC)CN(S(=O)(=O)c1ccc(-n3cc(COc4ccccc4C)nn3)cc1)CC2,520.61,1.0,IC50,12500.0,nM,Inactive
CHEMBL3589965,COc1cc2c(cc1OC)CN(S(=O)(=O)c1cccc(-n3cc(COc4ccc5ccc(=O)oc5c4)nn3)c1)CC2,574.62,1.0,IC50,200.0,nM,Intermediate
CHEMBL191488,COc1ccc2c(=O)c(-c3ccccc3)c(Sc3ncc[nH]3)oc2c1,350.4,0.0,IC50,50000.0,nM,Inactive
CHEMBL1172779,Oc1ccc(-c2ccc(Cc3ccncc3)cc2)cc1O,277.32,0.0,IC50,2440.0,nM,Inactive
CHEMBL1444,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,285.31,0.0,IC50,8.0,nM,Active
CHEMBL1825022,N#Cc1ccc(C(c2ccc(C#N)cc2)n2nccn2)cc1,285.31,0.0,IC50,79980.0,nM,Inactive
CHEMBL149791,CCC(=C(c1ccc(O)cc1)c1ccc(O)cc1)c1ccccc1,316.4,1.0,IC50,24880.0,nM,Inactive
CHEMBL4126284,CCS(=O)(=O)N1CCN(c2ccc(/C=C/c3cc(F)cc(-c4ccncc4)c3)cc2)CC1,451.57,0.0,IC50,10000.0,nM,Inactive
CHEMBL4103066,CCN(CC)c1ccc2cc(-c3nc(C)cs3)c(=O)oc2c1,314.41,0.0,IC50,1100.0,nM,Inactive
CHEMBL29997,Clc1ccc(C(Cc2ccccc2)(c2ccc(Cl)cc2)c2cncnc2)cc1,405.33,1.0,IC50,1009.25,nM,Inactive
CHEMBL3622071,CC(C)(C#N)c1cc(Cn2cncn2)cc(Sc2ccc(OS(N)(=O)=O)c(Cl)c2)c1,463.97,0.0,IC50,4.198,nM,Active
CHEMBL3622055,N#Cc1ccc(N(CCSc2ccc(O)c(Cl)c2)n2cnnc2)cc1,371.85,0.0,IC50,0.26,nM,Active
CHEMBL4212655,Cc1ccccc1-c1cc2cc([N+](=O)[O-])ccc2[nH]1,252.27,0.0,IC50,6870.0,nM,Inactive
CHEMBL1444,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,285.31,0.0,IC50,9.95,nM,Active
CHEMBL103685,CC(C)(C(=O)OC1CCCCC1)c1ccncc1,247.34,0.0,IC50,13001.7,nM,Inactive
CHEMBL5401549,CCC(C(=O)O[C@H]1C[C@H]2C[C@@H]([C@@H]1C)C2(C)C)c1ccncc1,301.43,0.0,IC50,3962.78,nM,Inactive
CHEMBL5407494,C[C@@H]1[C@@H](OC(=O)C(C)(C)c2cccnc2)C[C@H]2C[C@@H]1C2(C)C,301.43,0.0,IC50,29991.63,nM,Inactive
CHEMBL135037,O=C(Cc1cccnc1)OC12CC3CC(CC(C3)C1)C2,271.36,0.0,IC50,8892.01,nM,Inactive
CHEMBL134509,CC(C(=O)OC12CC3CC(CC(C3)C1)C2)c1cccnc1,285.39,0.0,IC50,9099.13,nM,Inactive
CHEMBL9687,COc1ccc2c(c1)OC(c1ccccc1)CC2=O,254.28,0.0,IC50,80352.61,nM,Inactive
CHEMBL151,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,286.24,0.0,IC50,1199.5,nM,Inactive
CHEMBL88169,COc1ccc(C2CC(=O)c3c(O)cc(O)cc3O2)cc1O,302.28,0.0,IC50,3303.7,nM,Inactive
CHEMBL491692,O=C(CCc1ccc(O)cc1)c1ccccc1O,242.27,0.0,IC50,34593.94,nM,Inactive
CHEMBL402970,COc1ccc2c(c1)OC(c1ccc(O)cc1)CC2=O,270.28,0.0,IC50,3698.28,nM,Inactive
CHEMBL390152,O=c1ccc2ccc(OCCn3ccnc3)cc2o1,256.26,0.0,IC50,31622.78,nM,Inactive
CHEMBL5419796,COc1ccc(/C=C/c2c(CC=C(C)C)c(O)cc3c2CC(C(C)(C)O)O3)cc1,394.51,1.0,IC50,11091.75,nM,Inactive
CHEMBL293122,C1=C(CCn2ccnc2)c2cccnc2CC1,225.29,0.0,IC50,500.03,nM,Intermediate
CHEMBL1173699,COc1ccc(OC)c(/C=C/c2ccc(N)cc2)c1,255.32,0.0,IC50,309.74,nM,Intermediate
CHEMBL162549,O=C(Cn1ccnc1)c1ccc([N+](=O)[O-])cc1,231.21,0.0,IC50,199.99,nM,Intermediate
CHEMBL2430098,c1ccc2oc(Cn3ccnc3)cc2c1,198.22,0.0,IC50,7328.25,nM,Inactive
CHEMBL198291,COc1ccc2cc(C(c3ccc(F)cc3)n3cncn3)oc2c1,323.33,0.0,IC50,48.98,nM,Active
CHEMBL197650,COc1ccc2cc(C(c3ccc(C#N)cc3)n3cncn3)oc2c1,330.35,0.0,IC50,10.0,nM,Active
CHEMBL202231,O=[N+]([O-])c1ccc(C(c2cc3ccc(O)cc3o2)n2cncn2)cc1,336.31,0.0,IC50,59.98,nM,Active
CHEMBL26651,CCCCCN1C(=O)C2CC2(c2ccc(N)cc2)C1=O,272.35,0.0,IC50,84.92,nM,Active
CHEMBL368631,CC(C)(C)CN1C(=O)C2CC2(c2ccc(N)cc2)C1=O,272.35,0.0,IC50,199.99,nM,Intermediate
CHEMBL9298,N#Cc1ccc(C2CCCc3cncn32)cc1,223.28,0.0,IC50,680.77,nM,Intermediate
CHEMBL27698,CCCN1C(=O)C2CC(c3ccc(N)cc3)(C2)C1=O,258.32,0.0,IC50,110.92,nM,Intermediate
CHEMBL331522,CCCCCCCC[C@H]1C[C@](CC)(c2ccncc2)C(=O)NC1=O,330.47,0.0,IC50,2798.98,nM,Inactive
CHEMBL5400890,CCCCCN1C(=O)CC(c2ccc(N)cc2)C1=O,260.34,0.0,IC50,790.68,nM,Intermediate
CHEMBL5440090,CCCC1(c2ccc(N)cc2)CC(=O)NC1=O,232.28,0.0,IC50,77268.06,nM,Inactive
CHEMBL5434222,Brc1cccc(Cn2cc(Cn3ccnc3)c3ccccc32)c1,366.26,0.0,IC50,71.45,nM,Active
CHEMBL324326,N#Cc1ccc(Cn2cc(Cn3ccnc3)c3ccccc32)cc1,312.38,0.0,IC50,50.0,nM,Active
CHEMBL324070,Cc1ccc(S(=O)(=O)n2cc(C(c3ccccc3)n3ccnc3)c3ccccc32)cc1,427.53,1.0,IC50,5395.11,nM,Inactive
CHEMBL5425388,CCN1CCc2cccc(C(Cc3cccc(Cl)c3)n3ccnc3)c21,351.88,0.0,IC50,109.9,nM,Intermediate
CHEMBL5401017,CCn1ccc2cccc(C(Cc3ccc(F)cc3)n3ccnc3)c21,333.41,0.0,IC50,61.94,nM,Active
CHEMBL5394424,OC(c1cn(Cc2ccccc2Cl)c2ccccc12)n1ccnc1,337.81,0.0,IC50,53.95,nM,Active
CHEMBL5438740,CCn1c(C(Cc2ccc(F)cc2)n2ccnn2)c(C)c2cc(Br)ccc21,427.32,1.0,IC50,3459.39,nM,Inactive
CHEMBL5405284,O=C1c2ccccc2CCC1c1ccncc1,223.28,0.0,IC50,7396.05,nM,Inactive
CHEMBL26279,COc1ccc2c(c1)CC(Cc1ccncc1)C2=O,253.3,0.0,IC50,3396.25,nM,Inactive
CHEMBL24014,Oc1ccc2c(c1)CC(Cc1ccncc1)C2,225.29,0.0,IC50,1901.08,nM,Inactive
CHEMBL23364,Oc1cccc2c1CCC(Cc1ccncc1)C2,239.32,0.0,IC50,529.66,nM,Intermediate
CHEMBL304583,Oc1ccc2c(c1)C1C(CC2)C1c1ccncc1,237.3,0.0,IC50,66.07,nM,Active
CHEMBL168636,O=C1/C(=C/c2cccnc2)CCc2ccccc21,235.29,0.0,IC50,9204.5,nM,Inactive
CHEMBL415753,O=C1/C(=C/c2cc[nH]n2)CCc2ccccc21,224.26,0.0,IC50,17988.71,nM,Inactive
CHEMBL5396048,Cc1c(Cn2ccnc2)ccc2c(F)cc(F)cc12,258.27,0.0,IC50,179.89,nM,Intermediate
CHEMBL5440376,COc1cc2ccc(Cn3ccnc3)c(C)c2cc1F,270.31,0.0,IC50,570.16,nM,Intermediate
CHEMBL135709,OC(c1ccc(F)cc1)(c1cccnc1)c1ccc(Cl)cc1Cl,348.2,0.0,IC50,314.77,nM,Intermediate
CHEMBL133026,CC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)c1cccnc1,328.24,1.0,IC50,144.88,nM,Intermediate
CHEMBL133082,COC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)c1cccnc1,344.24,1.0,IC50,1599.56,nM,Inactive
CHEMBL132929,Clc1ccc(C(c2ccc(Cl)cc2)n2ccnn2)cc1,304.18,0.0,IC50,18.49,nM,Active
CHEMBL137049,Clc1ccc(C(c2ccc(Cl)cc2)(c2cccnc2)n2ccnc2)cc1,380.28,1.0,IC50,50.0,nM,Active
CHEMBL133198,Clc1ccc(C(c2ccc(Cl)cc2)(c2ccccn2)n2ccnc2)cc1,380.28,1.0,IC50,28.51,nM,Active
CHEMBL344904,Clc1ccc(C(c2ccc(Cl)cc2)(c2c[nH]cn2)n2ccnc2)cc1,369.25,0.0,IC50,16.0,nM,Active
CHEMBL5423824,N#Cc1ccc(N(CCCc2ccc(OS(N)(=O)=O)c(Br)c2)n2cnnc2)cc1,477.34,0.0,IC50,1.5,nM,Active
CHEMBL5440356,N#Cc1ccc(N(CCOc2ccc(O)cc2)n2cnnc2)cc1,321.34,0.0,IC50,26.0,nM,Active
CHEMBL3622060,N#Cc1ccc(N(CCCS(=O)(=O)c2ccc(O)cc2)n2cnnc2)cc1,383.43,0.0,IC50,15.0,nM,Active
CHEMBL3622065,N#Cc1ccc(N(CCn2ccc3cc(OS(N)(=O)=O)ccc32)n2cnnc2)cc1,423.46,0.0,IC50,2.698,nM,Active
CHEMBL3622066,Cn1cc(CCN(c2ccc(C#N)cc2)n2cnnc2)c2cc(OS(N)(=O)=O)ccc21,437.49,0.0,IC50,2.301,nM,Active
CHEMBL5395753,N#Cc1ccc(C(Cc2ccc(OS(N)(=O)=O)cc2)n2cncn2)cc1,369.41,0.0,IC50,2.799,nM,Active
CHEMBL3623231,N#Cc1ccc(C(CCc2ccc(OS(N)(=O)=O)c(Br)c2)n2cncn2)cc1,462.33,0.0,IC50,0.1199,nM,Active
CHEMBL5413472,Oc1ccc(CC(c2ccc(Cl)cc2)n2cncn2)cc1,299.76,0.0,IC50,79.98,nM,Active
CHEMBL5404820,N#Cc1ccc(N(Cc2c(F)cc(O)cc2F)n2cnnc2)cc1,327.29,0.0,IC50,1.3,nM,Active
CHEMBL110524,C[C@H](OC(=O)C12CC3CC(CC(C3)C1)C2)c1ccncc1,285.39,0.0,IC50,15995.58,nM,Inactive
CHEMBL317221,COc1cc(O)c(C(=O)/C=C/c2ccccc2)c(O)c1,270.28,0.0,IC50,18323.14,nM,Inactive
CHEMBL185819,COc1ccc2c(=O)c(-c3ccccc3)c(SCc3cccnc3)oc2c1,375.45,1.0,IC50,9204.5,nM,Inactive
CHEMBL186079,COc1ccc(-c2c(SCc3ccncc3)oc3cc(OCc4ccccc4)ccc3c2=O)cc1,481.57,1.0,IC50,529.66,nM,Intermediate
CHEMBL185950,O=c1c(-c2ccc(O)cc2)c(SCc2ccncc2)oc2cc(O)ccc12,377.42,0.0,IC50,279.9,nM,Intermediate
CHEMBL224228,O=c1ccc2cc(Cn3ccnc3)ccc2o1,226.24,0.0,IC50,144.54,nM,Intermediate
CHEMBL5396048,Cc1c(Cn2ccnc2)ccc2c(F)cc(F)cc12,258.27,0.0,IC50,0.08872,nM,Active
CHEMBL3622363,Cn1nnc2ccc(C(c3ccc(OS(N)(=O)=O)cc3)n3cncn3)cc21,385.41,0.0,IC50,10889.3,nM,Inactive
CHEMBL30043,Fc1ccc(C(F)(c2ccc(Cl)cc2)c2cncnc2)cc1,316.74,0.0,IC50,194.98,nM,Intermediate
CHEMBL343273,COc1cc(Cl)ccc1C(O)(c1ccccc1)c1cccnc1,325.8,0.0,IC50,1798.87,nM,Inactive
CHEMBL5398859,Clc1ccc(C(c2ccc(Cl)cc2)(c2ccsn2)n2ccnc2)cc1,386.31,1.0,IC50,57.02,nM,Active
CHEMBL5406393,N#Cc1ccc(N(CCc2ccc(OS(N)(=O)=O)cc2)n2cnnc2)cc1,384.42,0.0,IC50,2.099,nM,Active
CHEMBL5402457,N#Cc1ccc(N(CCCc2ccc(O)c(Br)c2)n2cnnc2)cc1,398.26,0.0,IC50,0.3597,nM,Active
CHEMBL5430347,CN(C)S(=O)(=O)Oc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1Br,462.33,0.0,IC50,23.01,nM,Active
CHEMBL3622363,Cn1nnc2ccc(C(c3ccc(OS(N)(=O)=O)cc3)n3cncn3)cc21,385.41,0.0,IC50,28.97,nM,Active
CHEMBL163420,N#CCCCC1CCCc2cncn21,189.26,0.0,IC50,92.9,nM,Active
CHEMBL162834,N#Cc1ccc(C2CCCCc3cncn32)cc1,237.31,0.0,IC50,14.09,nM,Active
CHEMBL285809,N#Cc1ccc(C2(c3ccc(C#N)cc3)CCCc3cncn32)cc1,324.39,0.0,IC50,232.81,nM,Intermediate
CHEMBL5398810,Cc1ccccc1C(CCc1c[nH]cn1)c1ccccc1C,290.41,0.0,IC50,33036.95,nM,Inactive
CHEMBL5423113,Cc1cccc(C(CCCc2c[nH]cn2)c2cccc(C)c2)c1,304.44,1.0,IC50,27989.81,nM,Inactive
CHEMBL5412224,Fc1ccc(C(CCn2ccnc2)c2ccccc2)cc1,280.35,0.0,IC50,5000.35,nM,Inactive
CHEMBL5417761,Fc1ccc(C(CCn2ccnc2)c2ccc(F)cc2)cc1,298.34,0.0,IC50,2197.86,nM,Inactive
CHEMBL5419948,Fc1ccc(C(CCn2cncn2)c2ccc(F)cc2)cc1,299.32,0.0,IC50,35974.93,nM,Inactive
CHEMBL150799,CCCCOc1ccccc1-c1ccno1,217.27,0.0,IC50,14190.58,nM,Inactive
CHEMBL151449,CCCCOc1cccc(-c2ccno2)c1,217.27,0.0,IC50,1629.3,nM,Inactive
CHEMBL137373,Fc1ccc(C(c2ccc(F)cc2)n2ccnc2)cc1,270.28,0.0,IC50,39.99,nM,Active
CHEMBL375046,COc1cc(Cn2ccnc2)c2ccc(=O)oc2c1,256.26,0.0,IC50,169.82,nM,Intermediate
CHEMBL451168,O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O)ccc21,272.26,0.0,IC50,9600.0,nM,Inactive
CHEMBL132530,C[C@]12CCC(=O)C(O)=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,302.41,0.0,IC50,470.0,nM,Intermediate
CHEMBL1784805,CC(=O)c1ccc(S(=O)(=O)N2CCOC(Cn3ccnc3)C2)cc1,349.41,0.0,IC50,66.5,nM,Active
CHEMBL3349856,C[C@]12CCC[C@@H](O)C1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,288.43,0.0,IC50,859.01,nM,Intermediate
CHEMBL1630260,CCCC(=O)OC1=C2CC[C@@H]3[C@H](CC[C@]4(C)C(=O)CC[C@@H]34)[C@@]2(C)CCC1,358.52,1.0,IC50,1499.68,nM,Inactive
CHEMBL1629806,C[C@]12CCCC=C1[C@@H](O)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,288.43,0.0,IC50,190.11,nM,Intermediate
CHEMBL2165315,COc1cc2c(cc1-c1cccnc1)CCC(=O)N2C,268.32,0.0,IC50,49.0,nM,Active
CHEMBL4214618,CN(CCO)C(=O)c1ccc(Cc2onc3c2C(=O)CC(C)(C)C3)cc1,356.42,0.0,IC50,31622.78,nM,Inactive
CHEMBL223983,COc1ccc2ccc(=O)oc2c1Cn1ccnc1,256.26,0.0,IC50,31622.78,nM,Inactive
CHEMBL5428361,COc1ccc(/C=C\c2c(CC=C(C)C)c(O)cc(O)c2CC=C(C)C)cc1O,394.51,1.0,IC50,5997.91,nM,Inactive
CHEMBL5415900,C[C@@H]1[C@@H](OC(=O)C(C)(C)c2ccncc2)C[C@H]2C[C@@H]1C2(C)C,301.43,0.0,IC50,3845.92,nM,Inactive
CHEMBL3084923,CC(C)(C(=O)OC1(C)C2CC3CC(C2)CC1C3)c1cccnc1,313.44,0.0,IC50,39994.47,nM,Inactive
CHEMBL5411799,O=S(=O)(Oc1cccc2ccccc12)C1CC2OC1C(c1ccc(-n3ccnc3)cc1)=C2c1ccc(O)cc1,536.61,2.0,IC50,4.3,nM,Active
CHEMBL2282050,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)/C(=C/c3cccc(OCCCn4ccnc4)c3)C[C@@H]12,498.67,1.0,IC50,4400.0,nM,Inactive
CHEMBL202020,COc1ccc(C(O)(c2cccnc2)c2cc3ccc(OC)cc3o2)cc1,361.4,0.0,IC50,159.96,nM,Intermediate
CHEMBL5423274,OC(c1ccc(F)cc1)(c1cccnc1)c1cc2ccccc2o1,319.34,0.0,IC50,6998.42,nM,Inactive
CHEMBL5404404,Cc1cccc(C(CCCc2c[nH]cn2)c2ccccc2)c1,290.41,0.0,IC50,2500.35,nM,Inactive
CHEMBL5397559,Nc1ccc(C(CCCc2c[nH]cn2)c2ccc(N)cc2)cc1,306.41,0.0,IC50,26001.6,nM,Inactive
CHEMBL5418765,N#Cc1ccc(C(CCCc2ccc(F)cc2)c2c[nH]cn2)cc1,319.38,0.0,IC50,230.14,nM,Intermediate
CHEMBL299066,c1cc2cc(-n3ccnc3)ccc2cn1,195.22,0.0,IC50,3061.96,nM,Inactive
CHEMBL1173700,COc1cccc(/C=C/c2ccc(N)cc2)c1OC,255.32,0.0,IC50,979.49,nM,Intermediate
CHEMBL353068,c1ccc2c(c1)CCC1C(c3cc[nH]n3)C21,210.28,0.0,IC50,51050.5,nM,Inactive
CHEMBL352645,c1ccc2c(c1)CCC1C(c3c[nH]cn3)C21,210.28,0.0,IC50,599.79,nM,Intermediate
CHEMBL5439806,COc1c(F)cc2c(C)c(Cn3ccnc3)ccc2c1F,288.3,0.0,IC50,959.4,nM,Intermediate
CHEMBL5425135,C[C@@H]1[C@H]2C[C@@H](C[C@H]1OC(=O)Cc1ccncc1)C2(C)C,273.38,0.0,IC50,95.94,nM,Active
CHEMBL223874,c1ccc(C2(n3ccnc3)c3ccccc3-c3ccccc32)cc1,308.38,0.0,IC50,74.13,nM,Active
CHEMBL5427782,CC(C)=CCc1c(O)cc2c(c1/C=C/c1ccc(O)cc1)CC(C(C)(C)O)O2,380.48,0.0,IC50,9397.23,nM,Inactive
CHEMBL5203413,CC#CCOc1ccc2cc(C(c3ccc(C#N)cc3)n3cncn3)oc2c1,368.4,0.0,IC50,0.09,nM,Active
CHEMBL68674,CC12CCCCC1=CCC1C2CCC2(C)C(O)CCC12,274.45,0.0,IC50,30000.0,nM,Inactive
CHEMBL70367,CC12CCC3C(C(=O)C=C4CCCCC43C)C1CCC2=O,286.42,0.0,IC50,1800.0,nM,Inactive
CHEMBL264401,c1ccc(-c2nsc(-c3ccccc3)n2)cc1,238.32,0.0,IC50,50000.0,nM,Inactive
CHEMBL4227979,Oc1cccc(-c2csc(-c3ncccn3)n2)c1,255.3,0.0,IC50,3045.68,nM,Inactive
CHEMBL4228236,Cc1ccc(O)c(-c2csc(-c3ncccn3)n2)c1,269.33,0.0,IC50,3591.14,nM,Inactive
CHEMBL71612,CC12CCC3C4CCC=CC4=CC(=O)C3C1CCC2=O,270.37,0.0,IC50,33000.0,nM,Inactive
CHEMBL3754471,C[C@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCC(=O)C=C12,300.44,0.0,IC50,60.0,nM,Active
CHEMBL4460869,C[C@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CC[C@H]3O[C@H]3[C@H]12,302.46,0.0,IC50,175.0,nM,Intermediate
CHEMBL4162931,Fc1ccc(-c2[nH]c3cc4c(cc3c2Cn2cncn2)OCO4)cc1,336.33,0.0,IC50,58.3,nM,Active
CHEMBL5271071,C#CCOc1ccc(C(=O)c2cccc(Cn3ccnc3)c2)cc1,316.36,0.0,IC50,650.0,nM,Intermediate
CHEMBL5284760,CCCOc1ccc(C(=O)c2cccc(Cn3ccnc3)c2)cc1,320.39,0.0,IC50,2.0,nM,Active
CHEMBL4585518,Cc1cc(C)c(C)c(S(=O)(=O)NCc2ccc(CNS(=O)(=O)c3c(C)c(C)cc(C)c3C)cc2)c1C,528.74,2.0,IC50,12500.0,nM,Inactive
CHEMBL1172882,Oc1cccc(-c2ccc(Cc3ccncc3)cc2)c1,261.32,0.0,IC50,663.0,nM,Intermediate
CHEMBL2299369,S=C(NCc1cccc(CNC(=S)Nc2ccc(Cl)cc2)c1)Nc1ccc(Cl)cc1,475.47,1.0,IC50,5500.0,nM,Inactive
CHEMBL4527809,N#Cc1ccc(S(=O)(=O)NCc2ccc(CNS(=O)(=O)c3ccc(C#N)cc3)cc2)cc1,466.54,0.0,IC50,660.0,nM,Intermediate
CHEMBL1444,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,285.31,0.0,IC50,1.9,nM,Active
CHEMBL4570681,O=[N+]([O-])c1ccc(S(=O)(=O)NCc2cccc(CNS(=O)(=O)c3ccc([N+](=O)[O-])cc3)c2)cc1,506.52,1.0,IC50,370.0,nM,Intermediate
CHEMBL157101,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,531.44,1.0,IC50,16000.0,nM,Inactive
CHEMBL1784788,O=C(C(=Cc1ccccc1)n1cncn1)c1ccc(Cl)cc1Cl,344.2,0.0,IC50,441.0,nM,Intermediate
CHEMBL368732,CN1C(=O)C2CC2(c2ccc(N)cc2)C1=O,216.24,0.0,IC50,13995.87,nM,Inactive
CHEMBL29521,CCCC(C)C1(c2ccc(N)cc2)CCC(=O)NC1=O,274.36,0.0,IC50,599.79,nM,Intermediate
CHEMBL124118,CC[C@]1(c2ccncc2)C[C@@H](C)C(=O)NC1=O,232.28,0.0,IC50,92896.64,nM,Inactive
CHEMBL5394223,CCCCC1(c2ccc(N)cc2)CC(=O)NC1=O,246.31,0.0,IC50,3801.89,nM,Inactive
CHEMBL5439659,CCn1cc(C(c2ccccc2)n2ccnn2)c2cc(Br)ccc21,381.28,0.0,IC50,3090.3,nM,Inactive
CHEMBL111868,Cn1cc(C(c2ccc(F)cc2)n2ccnc2)c2cc(Br)ccc21,384.25,0.0,IC50,78.52,nM,Active
CHEMBL5434047,OC(c1cn(Cc2ccccc2F)c2ccccc12)n1ccnc1,321.36,0.0,IC50,123.88,nM,Intermediate
